date,building,zone,usage_liters,temperature_c,rainfall_mm,is_anomaly,day_of_week,month
2026-12-21,Cafeteria,Recreation Zone,12322,28.3,5.9,0,Monday,December
2026-12-22,Block A,Hostel Zone,42111,28.2,4.4,0,Tuesday,December
2026-12-22,Block B,Hostel Zone,41467,25.1,6.6,0,Tuesday,December
2026-12-22,Block C,Hostel Zone,38679,27.6,1.4,0,Tuesday,December
2026-12-22,Block D,Hostel Zone,40459,25.2,4.8,0,Tuesday,December
2026-12-22,Admin Block,Admin Zone,9188,25.3,18.1,0,Tuesday,December
2026-12-22,Library,Academic Zone,5872,25.9,7.2,0,Tuesday,December
2026-12-22,Cafeteria,Recreation Zone,13269,32.8,11.7,0,Tuesday,December
2026-12-23,Block A,Hostel Zone,46642,27.4,6.6,0,Wednesday,December
2026-12-23,Block B,Hostel Zone,41762,29.0,2.0,0,Wednesday,December
2026-12-23,Block C,Hostel Zone,31577,25.4,2.1,0,Wednesday,December
2026-12-23,Block D,Hostel Zone,46079,24.0,22.2,0,Wednesday,December
2026-12-23,Admin Block,Admin Zone,10672,27.2,7.3,0,Wednesday,December
2026-12-23,Library,Academic Zone,6917,24.9,7.8,0,Wednesday,December
2026-12-23,Cafeteria,Recreation Zone,13705,22.3,15.6,0,Wednesday,December
2026-12-24,Block A,Hostel Zone,44020,24.8,2.0,0,Thursday,December
2026-12-24,Block B,Hostel Zone,50050,22.4,8.9,0,Thursday,December
2026-12-24,Block C,Hostel Zone,32074,22.9,3.1,0,Thursday,December
2026-12-24,Block D,Hostel Zone,43286,23.9,2.6,0,Thursday,December
2026-12-24,Admin Block,Admin Zone,10162,22.7,12.1,0,Thursday,December
2026-12-24,Library,Academic Zone,7242,26.0,2.4,0,Thursday,December
2026-12-24,Cafeteria,Recreation Zone,14722,25.1,6.2,0,Thursday,December
2026-12-25,Block A,Hostel Zone,37961,20.4,28.3,0,Friday,December
2026-12-25,Block B,Hostel Zone,43107,28.3,25.3,0,Friday,December
2026-12-25,Block C,Hostel Zone,36718,23.0,12.3,0,Friday,December
2026-12-25,Block D,Hostel Zone,39087,21.3,20.4,0,Friday,December
2026-12-25,Admin Block,Admin Zone,10368,25.1,9.2,0,Friday,December
2026-12-25,Library,Academic Zone,6996,27.2,7.4,0,Friday,December
2026-12-25,Cafeteria,Recreation Zone,11193,27.5,25.0,0,Friday,December
2026-12-26,Block A,Hostel Zone,28139,20.0,17.7,0,Saturday,December
2026-12-26,Block B,Hostel Zone,30631,22.0,7.0,0,Saturday,December
2026-12-26,Block C,Hostel Zone,25020,21.1,15.1,0,Saturday,December
2026-12-26,Block D,Hostel Zone,29068,25.6,11.7,0,Saturday,December
2026-12-26,Admin Block,Admin Zone,6451,26.6,3.3,0,Saturday,December
2026-12-26,Library,Academic Zone,4564,26.6,2.7,0,Saturday,December
2026-12-26,Cafeteria,Recreation Zone,8491,24.7,7.6,0,Saturday,December
2026-12-27,Block A,Hostel Zone,28302,22.3,11.3,0,Sunday,December
2026-12-27,Block B,Hostel Zone,21628,25.9,1.6,0,Sunday,December
2026-12-27,Block C,Hostel Zone,22524,29.6,5.0,0,Sunday,December
2026-12-27,Block D,Hostel Zone,30152,26.2,10.0,0,Sunday,December
2026-12-27,Admin Block,Admin Zone,7261,34.2,7.9,0,Sunday,December
2026-12-27,Library,Academic Zone,4740,25.0,3.1,0,Sunday,December
2026-12-27,Cafeteria,Recreation Zone,8028,24.4,12.7,0,Sunday,December
2026-12-28,Block A,Hostel Zone,41827,20.7,7.9,0,Monday,December
2026-12-28,Block B,Hostel Zone,39767,23.8,7.8,0,Monday,December
2026-12-28,Block C,Hostel Zone,36749,21.6,9.9,0,Monday,December
2026-12-28,Block D,Hostel Zone,44254,19.8,1.8,0,Monday,December
2026-12-28,Admin Block,Admin Zone,11294,29.0,5.3,0,Monday,December
2026-12-28,Library,Academic Zone,6225,19.8,8.3,0,Monday,December
2026-12-28,Cafeteria,Recreation Zone,12634,25.2,5.2,0,Monday,December
2026-12-29,Block A,Hostel Zone,42417,22.1,4.1,0,Tuesday,December
2026-12-29,Block B,Hostel Zone,38552,24.1,23.1,0,Tuesday,December
2026-12-29,Block C,Hostel Zone,40848,28.4,9.1,0,Tuesday,December
2026-12-29,Block D,Hostel Zone,43341,27.2,19.1,0,Tuesday,December
2026-12-29,Admin Block,Admin Zone,10188,24.0,24.6,0,Tuesday,December
2026-12-29,Library,Academic Zone,6719,23.3,5.0,0,Tuesday,December
2026-12-29,Cafeteria,Recreation Zone,12774,33.5,8.2,0,Tuesday,December
2026-12-30,Block A,Hostel Zone,41428,30.6,9.0,0,Wednesday,December
2026-12-30,Block B,Hostel Zone,39010,27.8,8.8,0,Wednesday,December
2026-12-30,Block C,Hostel Zone,38304,28.1,2.4,0,Wednesday,December
2026-12-30,Block D,Hostel Zone,45832,21.1,19.1,0,Wednesday,December
2026-12-30,Admin Block,Admin Zone,10433,24.3,16.9,0,Wednesday,December
2026-12-30,Library,Academic Zone,7450,27.7,7.3,0,Wednesday,December
2026-12-30,Cafeteria,Recreation Zone,11462,26.0,11.6,0,Wednesday,December
2026-12-31,Block A,Hostel Zone,40090,28.0,11.3,0,Thursday,December
2026-12-31,Block B,Hostel Zone,39888,24.4,6.5,0,Thursday,December
2026-12-31,Block C,Hostel Zone,35534,26.0,6.4,0,Thursday,December
2026-12-31,Block D,Hostel Zone,41425,24.6,6.3,0,Thursday,December
2026-12-31,Admin Block,Admin Zone,11383,21.9,3.7,0,Thursday,December
2026-12-31,Library,Academic Zone,6570,24.0,10.3,0,Thursday,December
2026-12-31,Cafeteria,Recreation Zone,11415,23.0,0.6,0,Thursday,December
